2021-07-28 10:59:04.905565	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-07-29 10:47:02.237098	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-02 06:05:20.995231	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:42:36.388062	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	192.168.20.128	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:42:46.344449	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	192.168.20.128	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:43:05.173284	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:46:12.857572	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:49:52.844696	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:52:31.291756	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:53:11.347879	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:54:22.893334	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:54:53.535021	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:55:40.876374	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:55:55.158377	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:56:14.257544	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:56:32.105466	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:58:19.288581	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:59:32.094361	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:02:43.011274	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:13:20.494371	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:23:01.256328	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:23:23.744916	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:24:47.879658	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:25:49.183664	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:27:18.134768	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:27:28.600739	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:28:01.779483	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:28:39.694637	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:29:48.707971	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:30:51.261123	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:33:27.341322	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:34:29.991585	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:34:58.114437	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:47:36.076863	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:48:21.174951	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:48:41.684102	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:49:07.632962	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:49:43.722901	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:51:06.100895	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:52:10.677082	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:56:24.644146	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:56:47.540574	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 11:57:23.803392	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 12:03:06.275387	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 12:12:50.620051	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 12:13:03.364731	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 12:13:17.979858	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 12:15:25.179284	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 12:15:46.122030	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 12:19:24.599413	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 12:19:42.715579	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 12:27:00.190616	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	42069
