datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 09:41:04.971459	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 09:43:25.235788	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 09:44:03.443983	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 09:45:17.674319	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 09:48:26.737652	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 09:53:41.943510	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 09:55:31.940889	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 09:57:14.222709	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 09:57:23.774390	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 09:57:50.143970	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	4444
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 09:59:04.284499	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	4444
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 10:01:10.197668	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	4444
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 10:01:53.172941	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	4444
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 10:04:37.822411	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	4444
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 10:04:49.904304	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	4444
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 10:12:19.831349	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 10:13:21.501298	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 10:14:05.263680	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 10:15:27.991740	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 14:13:04.773002	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 14:13:37.881720	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 14:13:54.995133	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 14:14:28.467761	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 14:14:43.318684	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 14:45:17.826930	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 14:47:44.503554	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 15:04:40.033999	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-03 15:05:16.091927	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 08:54:09.380715	127.0.0.1	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 08:57:58.703826	127.0.0.1	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 08:59:06.297846	127.0.0.1	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 09:02:19.683707	192.168.111.1	unknown	unknown	unknown	unknown	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 09:04:39.840159	192.168.111.1	unknown	unknown	unknown	Linux	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 09:05:15.973937	192.168.111.1	unknown	unknown	unknown	Linux	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 09:05:43.023649	192.168.111.1	unknown	unknown	unknown	Windows	None	None	None	None	False	False	None	None
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:02:17.452627	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	169.254.64.131	4443
datetime	ipAddress	domain	architecture	platform	os	key	dateDelay	timeDelay	persistence	loadShellcode	reverseShell	reverseIP	reversePort
2021-08-04 10:03:42.898673	unknown	unknown	unknown	unknown	unknown	None	None	None	None	False	True	127.0.0.1	4443
